1_P1,1_P2,1_T,1_F,1_CV,1_X,1_PV,Juice temperature inlet,Juice temperature outlet,Juice density inlet,Juice density outlet,Steam flow,Steam pressure,Steam temperature,Vapour pressure,Vapour temperature,2_P1,2_P2,2_T,2_PV,2_CV,2_X,3_P1,3_P2,3_T,3_F,3_CV,3_X,3_PV,3_Steam flow,3_Steam pressure,3_Steam temperature,drifting
587.5,362.6,96.4,366.9,31.7,32.5,48.0,128.6,133.0,13.3,20.6,69.3,273.7,140.2,171.0,133.2,493.8,170.0,92.3,49.8,73.9,73.7,3553.6,2610.0,100.6,10.5,68.3,68.9,49.3,16.0,2401.0,401.3,0
592.2,363.6,96.4,366.8,31.4,31.4,47.9,128.6,133.0,13.3,20.6,69.4,273.7,140.2,170.9,133.2,493.3,170.7,92.3,49.8,73.4,73.8,3603.4,2563.1,100.6,12.7,86.1,68.5,52.1,16.2,2401.0,401.3,0
589.7,361.4,96.4,367.0,31.3,30.3,47.7,128.6,133.0,13.3,20.7,69.8,273.7,140.2,171.1,133.1,493.8,170.2,92.3,50.0,73.5,73.8,3660.1,2576.8,100.5,5.3,80.7,81.9,51.6,16.1,2402.9,401.3,0
578.3,365.8,96.5,368.0,31.3,31.9,47.7,128.6,133.0,13.3,20.8,68.3,273.6,140.2,170.8,133.2,492.8,170.7,92.3,50.8,73.6,73.6,3631.7,2582.7,100.6,3.1,81.4,83.1,49.6,16.0,2402.9,401.3,0
579.5,360.4,96.4,368.5,31.3,29.7,47.9,128.6,133.0,13.3,20.9,69.7,273.3,140.2,170.8,133.1,491.8,170.5,92.3,51.0,73.9,73.6,3651.3,2578.8,100.6,5.7,65.8,80.5,50.6,16.1,2400.0,401.2,0
578.3,359.5,96.4,369.2,31.5,30.0,47.9,128.6,133.0,13.3,20.8,70.3,273.4,140.2,170.9,133.2,492.1,170.9,92.3,50.9,75.2,73.2,3642.5,2591.5,100.5,7.2,71.8,80.9,51.6,16.3,2402.9,401.3,0
579.5,358.7,96.5,369.5,31.5,29.9,48.2,128.6,133.0,13.3,20.9,69.7,273.3,140.2,170.6,133.1,496.0,170.5,92.3,48.7,74.7,74.4,3612.2,2604.2,100.6,7.1,72.8,76.2,50.4,16.3,2402.9,401.2,0
586.1,349.5,96.5,369.2,31.8,31.3,48.2,128.6,133.0,13.3,20.9,68.2,273.4,140.2,170.8,133.2,496.7,170.2,92.3,48.3,73.6,74.7,3583.9,2598.3,100.5,7.8,73.3,73.2,49.2,16.1,2402.9,401.3,0
592.9,351.4,96.5,368.5,31.8,30.8,48.3,128.6,133.0,13.3,20.9,68.0,273.7,140.2,170.9,133.2,493.5,170.7,92.3,50.6,73.7,73.5,3599.5,2566.1,100.5,8.1,78.1,77.0,50.8,16.4,2402.0,401.3,0
590.2,349.5,96.5,366.9,31.9,31.9,48.1,128.6,133.0,13.3,20.9,70.2,273.7,140.2,170.6,133.2,493.5,170.2,92.3,51.2,75.1,73.2,3592.7,2587.5,100.5,8.1,71.0,77.7,51.4,16.3,2401.0,401.2,0
592.9,357.8,96.4,365.9,31.8,30.7,47.9,128.6,133.0,13.3,20.9,69.4,273.5,140.2,170.8,133.2,496.9,170.2,92.3,49.2,74.6,74.0,3554.6,2598.3,100.5,7.6,71.3,75.2,50.6,16.1,2402.0,401.2,0
590.5,362.6,96.5,365.8,31.4,31.1,47.8,128.6,133.0,13.3,20.9,68.6,273.1,140.2,170.8,133.1,496.5,170.5,92.3,48.7,73.6,74.3,3529.2,2609.0,100.5,9.4,69.9,71.4,50.8,16.2,2402.9,401.3,0
581.2,357.0,96.5,365.3,31.3,31.4,47.7,128.6,133.0,13.3,20.8,68.4,273.2,140.2,170.9,133.2,493.3,170.2,92.3,49.8,74.1,73.9,3559.5,2568.0,100.5,13.1,71.5,69.0,52.2,16.2,2402.9,401.2,0
575.6,363.9,96.4,366.2,31.2,30.3,47.8,128.6,133.0,13.3,20.9,67.2,273.3,140.2,170.6,133.1,494.7,170.5,92.3,50.5,74.7,73.6,3566.3,2558.2,100.5,9.8,76.2,71.2,51.1,16.1,2402.9,401.2,0
571.4,368.3,96.4,368.0,31.6,29.5,47.7,128.6,133.0,13.3,20.9,69.7,272.7,140.2,170.8,133.1,495.7,170.2,92.3,49.2,74.7,74.5,3575.1,2587.5,100.5,6.2,59.1,75.6,48.9,16.1,2402.0,401.2,0
578.0,355.8,96.5,368.5,31.2,30.3,47.8,128.6,133.0,13.3,20.9,70.3,273.2,140.2,170.8,133.2,495.7,170.5,92.3,49.2,74.4,74.6,3581.0,2603.2,100.5,8.5,62.8,74.9,51.9,16.3,2402.0,401.2,0
581.0,357.3,96.4,367.8,31.4,30.9,47.9,128.6,133.0,13.3,20.8,68.8,273.1,140.2,170.8,133.1,495.5,170.2,92.3,49.0,74.2,74.5,3568.3,2608.1,100.5,12.1,68.1,71.0,51.8,16.1,2402.0,401.1,0
579.2,363.6,96.4,366.8,31.7,30.4,48.1,128.6,133.0,13.3,20.8,70.1,273.3,140.1,170.8,133.1,495.0,170.7,92.3,48.9,74.0,74.5,3551.6,2602.2,100.5,11.8,68.1,67.7,51.1,16.4,2402.0,401.1,0
582.4,361.7,96.5,366.8,31.8,31.8,48.0,128.6,133.0,13.3,20.8,68.6,273.3,140.1,170.8,133.1,495.7,170.0,92.3,48.3,74.1,74.2,3582.9,2608.1,100.5,12.1,67.1,67.6,51.0,16.0,2401.0,401.1,0
590.7,362.1,96.5,366.7,31.5,30.6,47.4,128.6,133.0,13.3,20.8,68.1,273.1,140.2,170.7,133.1,495.0,170.2,92.3,49.1,74.0,74.3,3563.4,2591.5,100.5,14.6,68.3,68.0,51.2,16.1,2402.0,401.1,0
588.3,369.2,96.5,366.8,30.6,31.5,47.1,128.7,133.0,13.3,20.8,68.1,273.1,140.1,170.7,133.1,494.0,170.5,92.3,49.8,74.3,74.0,3585.8,2603.2,100.4,11.3,66.6,68.2,50.7,16.2,2401.0,401.1,0
581.9,368.3,96.5,368.3,30.3,30.5,47.2,128.6,133.0,13.3,20.8,68.7,272.9,140.1,170.5,133.1,494.5,170.7,92.3,49.9,74.5,73.8,3604.4,2556.3,100.4,11.7,75.2,67.4,50.3,16.1,2402.0,401.2,0
570.9,375.3,96.5,370.0,30.6,31.0,47.7,128.6,133.0,13.3,20.8,67.3,272.9,140.1,170.6,133.1,494.3,170.2,92.3,50.1,74.8,73.6,3608.3,2578.8,100.5,10.1,76.7,75.0,52.2,16.2,2402.0,401.2,0
576.3,366.3,96.5,371.2,31.4,30.4,47.9,128.7,133.0,13.3,20.8,66.9,272.7,140.1,170.7,133.2,496.0,170.2,92.3,48.7,74.6,74.3,3620.0,2586.6,100.4,7.6,68.4,76.3,51.4,16.0,2402.0,401.1,0
579.7,360.9,96.5,371.1,31.5,30.5,48.0,128.6,133.1,13.3,20.8,68.7,272.6,140.1,170.7,133.1,495.2,169.7,92.3,48.6,73.8,74.2,3656.2,2604.2,100.4,7.6,59.3,75.0,50.7,16.1,2401.0,401.2,0
585.1,362.6,96.5,369.6,31.7,30.6,48.0,128.7,133.0,13.3,20.8,68.9,272.6,140.1,170.5,133.2,495.0,170.2,92.3,48.8,73.8,74.2,3644.4,2615.9,100.4,12.9,59.8,71.3,49.7,16.0,2401.0,401.1,0
589.5,366.5,96.5,367.8,31.8,30.8,48.0,128.6,133.0,13.3,20.7,67.4,272.8,140.1,170.5,133.1,494.5,170.7,92.3,50.3,74.5,74.1,3598.5,2618.8,100.4,14.0,68.1,67.4,50.9,16.3,2401.0,401.1,0
587.8,363.9,96.5,367.2,31.6,30.8,47.7,128.6,133.1,13.3,20.6,70.4,272.5,140.1,170.6,133.1,494.7,170.2,92.3,49.8,74.8,74.0,3613.2,2617.8,100.4,12.2,67.9,67.7,51.4,16.0,2402.0,401.2,0
587.3,360.0,96.5,366.9,31.1,30.4,47.4,128.6,133.1,13.2,20.5,69.2,272.6,140.1,170.3,133.2,495.7,170.5,92.3,48.4,74.2,74.6,3609.3,2611.0,100.4,14.6,67.8,68.0,51.7,16.0,2400.0,401.1,0
579.5,366.1,96.5,366.9,30.8,30.3,47.5,128.7,133.1,13.2,20.4,69.3,272.6,140.1,170.5,133.1,496.7,170.5,92.3,48.7,74.0,74.5,3605.4,2624.7,100.4,14.9,63.1,66.3,52.6,16.0,2402.9,401.2,0
575.1,367.5,96.4,367.6,31.0,30.9,47.5,128.7,133.1,13.2,20.5,68.3,272.6,140.1,170.6,133.1,495.2,170.2,92.3,49.1,73.8,74.5,3572.2,2630.5,100.5,15.5,56.9,63.4,51.3,16.0,2400.0,401.1,0
567.8,364.1,96.5,368.6,31.0,29.5,47.6,128.6,133.1,13.2,20.5,69.9,272.8,140.1,170.6,133.1,494.5,170.5,92.3,49.7,74.5,74.5,3579.0,2564.1,100.4,19.8,66.8,59.2,53.2,16.1,2401.0,401.1,0
572.6,363.4,96.5,369.0,31.1,30.1,47.7,128.7,133.1,13.2,20.4,67.0,272.7,140.1,170.3,133.1,494.0,170.7,92.3,50.3,75.1,74.2,3559.5,2610.0,100.5,11.9,63.5,66.9,51.8,16.0,2401.0,401.1,0
569.0,371.2,96.5,369.0,31.6,30.5,47.8,128.6,133.1,13.2,20.4,68.5,272.6,140.1,170.3,133.1,495.2,170.5,92.3,49.2,74.5,74.7,3561.4,2626.6,100.4,16.3,57.4,64.4,50.5,16.2,2402.0,401.1,0
583.4,361.2,96.5,367.9,31.6,30.4,47.9,128.6,133.1,13.2,20.4,69.9,272.6,140.1,170.7,133.1,496.9,170.2,92.3,48.1,73.8,74.6,3563.4,2639.3,100.5,18.5,56.8,60.8,52.9,16.0,2400.0,401.1,0
586.6,365.3,96.5,367.8,31.7,30.5,47.9,128.7,133.1,13.2,20.4,67.8,272.4,140.1,170.5,133.1,494.0,170.5,92.3,50.4,73.8,73.5,3561.4,2620.8,100.5,21.3,66.0,57.1,51.7,16.1,2401.0,401.1,0
584.1,363.6,96.5,367.2,31.5,30.7,48.0,128.6,133.1,13.2,20.5,68.6,272.7,140.1,170.3,133.1,493.3,170.5,92.3,50.7,74.9,73.4,3595.6,2608.1,100.5,17.1,61.3,65.5,50.6,16.1,2402.0,401.1,0
581.2,361.7,96.5,366.9,31.7,31.4,48.0,128.7,133.1,13.2,20.5,70.7,272.6,140.1,170.5,133.1,496.5,170.2,92.3,48.7,75.0,74.6,3570.2,2615.9,100.5,13.1,57.5,65.1,52.9,16.0,2400.0,400.9,0
582.9,360.9,96.5,366.5,31.6,31.9,47.8,128.7,133.1,13.2,20.5,67.6,272.5,140.1,170.4,133.1,496.7,170.2,92.3,48.1,74.2,74.4,3516.5,2629.5,100.5,18.8,55.6,61.8,53.1,16.0,2402.0,401.1,0
589.7,367.0,96.5,366.7,31.2,31.1,47.5,128.7,133.1,13.2,20.5,70.7,272.5,140.1,170.3,133.1,493.5,170.9,92.3,49.3,73.5,74.8,3497.9,2640.3,100.5,18.8,53.7,58.3,53.3,16.0,2400.0,400.9,0
581.2,361.9,96.5,366.9,31.0,31.2,47.3,128.7,133.1,13.2,20.5,67.8,272.5,140.1,170.5,133.1,494.0,170.2,92.3,50.4,74.5,73.7,3466.7,2648.1,100.6,23.3,52.6,53.9,51.1,16.0,2401.0,401.1,0
580.5,372.9,96.5,367.6,30.9,31.4,47.4,128.7,133.1,13.2,20.5,66.8,272.5,140.1,170.5,133.1,495.5,170.7,92.3,49.2,74.6,73.9,3506.7,2624.7,100.5,19.8,60.3,55.7,52.9,16.2,2401.0,401.1,0
570.7,367.0,96.5,368.6,31.3,30.4,47.8,128.7,133.1,13.2,20.6,67.7,272.4,140.1,170.5,133.1,495.5,170.5,92.3,48.8,74.3,74.2,3507.7,2633.5,100.6,18.4,60.0,60.0,50.6,16.1,2400.0,400.8,0
571.2,364.3,96.5,368.7,31.7,30.1,48.6,128.7,133.1,13.2,20.6,67.6,272.7,140.1,170.4,133.1,495.7,170.0,92.3,48.9,74.1,74.2,3522.3,2607.1,100.5,17.8,62.6,61.1,52.1,16.1,2400.0,400.8,0
589.3,366.1,96.5,368.4,33.0,30.8,49.1,128.7,133.1,13.2,20.6,68.0,272.6,140.1,170.3,133.1,496.2,170.5,92.3,49.1,74.3,74.5,3519.4,2615.9,100.5,14.3,60.0,62.3,51.7,16.1,2400.0,400.9,0
602.7,361.4,96.5,366.4,33.3,32.9,48.8,128.7,133.1,13.3,20.6,69.1,272.5,140.1,170.5,133.1,496.5,170.5,92.3,48.9,74.6,74.3,3507.7,2610.0,100.6,19.1,65.5,61.0,52.4,16.0,2401.0,400.9,0
608.5,363.4,96.5,363.6,32.6,33.4,48.0,128.7,133.1,13.3,20.5,68.6,272.3,140.1,170.3,133.1,494.7,170.7,92.3,49.2,74.1,74.4,3534.1,2617.8,100.6,12.7,57.1,66.0,52.7,15.9,2400.0,400.9,0
604.2,357.5,96.5,362.5,31.6,32.5,47.4,128.7,133.1,13.3,20.5,68.9,272.2,140.0,170.3,133.1,495.7,170.2,92.3,49.5,74.6,73.9,3531.1,2621.7,100.6,15.4,49.1,64.6,52.7,16.0,2400.0,400.9,0
593.4,370.0,96.5,363.0,30.9,31.7,47.3,128.7,133.1,13.3,20.5,67.7,272.2,140.0,170.3,133.1,495.2,170.5,92.3,49.7,74.7,73.7,3515.5,2640.3,100.6,18.7,61.7,60.6,50.6,16.1,2399.0,400.9,0
582.9,370.5,96.5,364.8,31.0,29.9,47.6,128.7,133.1,13.3,20.5,70.0,272.6,140.0,170.6,133.1,495.0,170.7,92.3,48.9,74.9,73.9,3560.4,2634.4,100.5,16.6,62.6,61.9,51.7,16.0,2400.0,400.8,0
577.0,367.8,96.5,366.8,31.4,30.4,48.4,128.7,133.1,13.3,20.5,67.5,272.7,140.1,170.3,133.1,496.2,170.7,92.3,48.6,74.1,74.5,3543.8,2629.5,100.6,18.5,59.0,62.7,53.7,15.8,2400.0,400.9,0
576.1,361.4,96.5,367.8,32.6,31.4,48.4,128.7,133.1,13.3,20.5,67.2,272.0,140.0,170.3,133.1,495.7,170.5,92.3,48.5,74.2,74.5,3502.8,2629.5,100.6,17.8,48.5,59.1,51.7,15.9,2400.0,400.9,0
586.8,363.1,96.5,367.2,32.4,32.1,48.3,128.7,133.1,13.3,20.5,69.6,272.3,140.0,170.3,133.1,495.5,170.2,92.3,48.3,73.9,74.7,3515.5,2584.6,100.6,21.1,62.3,54.8,51.7,16.0,2402.0,400.8,0
590.2,355.8,96.5,365.8,32.1,31.8,47.8,128.7,133.1,13.3,20.5,69.7,272.1,140.0,170.3,133.1,493.8,170.7,92.3,50.0,74.7,73.9,3439.3,2719.4,100.6,22.9,59.1,62.1,51.5,15.7,2401.0,400.6,0
592.4,361.2,96.5,365.1,31.5,31.6,47.7,128.7,133.1,13.3,20.5,68.3,272.1,140.0,170.4,133.1,493.8,170.5,92.3,49.1,74.7,74.0,3431.5,2660.8,100.6,37.9,66.5,59.6,52.3,16.1,2399.0,400.8,0
581.9,373.1,96.5,365.0,31.5,30.4,47.7,128.7,133.1,13.3,20.7,66.9,271.8,140.0,170.3,133.1,496.9,170.2,92.3,48.5,74.0,74.6,3450.1,2674.5,100.6,32.8,50.5,66.7,51.1,15.9,2400.0,400.8,0
580.0,364.8,96.5,365.2,31.6,30.2,47.6,128.7,133.1,13.3,20.7,70.0,272.0,140.0,170.4,133.1,496.2,170.2,92.3,48.1,74.2,74.6,3288.9,2830.8,100.6,40.0,54.7,66.0,51.0,16.0,2400.0,400.8,0
582.4,364.6,96.5,366.2,31.2,31.5,47.5,128.7,133.1,13.3,20.7,68.5,272.2,140.0,170.3,133.1,495.5,170.5,92.3,48.9,73.7,74.7,3207.8,2881.6,100.6,40.0,52.1,62.7,53.0,16.2,2400.0,400.6,0
577.3,366.5,96.5,365.9,31.1,30.9,47.4,128.7,133.1,13.3,20.6,68.5,272.0,140.0,170.3,133.1,494.0,170.5,92.3,50.3,74.8,73.8,3179.5,2881.6,100.6,40.0,50.5,58.1,51.7,16.0,2400.0,400.6,0
571.2,365.8,96.5,365.7,31.2,29.7,47.7,128.7,133.1,13.3,20.6,68.6,272.3,140.0,170.4,133.1,496.9,170.5,92.3,48.9,75.0,74.2,3152.1,2912.8,100.6,40.0,50.1,54.9,52.5,16.0,2400.0,400.6,0
572.6,363.4,96.5,365.4,31.5,29.7,47.8,128.7,133.1,13.3,20.6,69.3,272.2,140.0,170.3,133.1,496.9,170.7,92.3,48.3,74.1,74.8,3146.3,2913.8,100.6,40.0,49.7,51.1,52.3,15.9,2399.0,400.6,0
572.6,369.0,96.5,365.9,31.6,31.3,48.0,128.7,133.1,13.3,20.6,67.9,272.1,140.0,170.3,133.1,497.2,170.5,92.3,48.2,74.2,74.5,3133.6,2898.2,100.7,40.0,53.9,53.1,52.2,16.1,2402.0,400.8,0
577.8,364.3,96.5,365.4,32.0,30.7,48.0,128.7,133.1,13.3,20.5,67.7,272.0,140.0,170.3,133.1,496.5,170.2,92.3,48.2,74.1,74.8,3129.7,2898.2,100.6,40.0,52.1,53.8,51.5,16.0,2399.0,400.6,0
581.4,355.1,96.5,363.6,32.1,32.1,48.1,128.7,133.1,13.3,20.5,69.5,271.9,140.0,170.3,133.1,495.2,170.2,92.3,49.2,73.9,74.5,3135.5,2894.3,100.6,40.0,60.5,54.9,51.7,16.0,2399.0,400.8,0
588.3,359.7,96.5,363.0,32.0,31.8,47.9,128.7,133.1,13.3,20.6,66.4,272.2,140.0,170.3,133.1,494.3,170.5,92.3,49.8,74.2,74.1,3136.5,2893.3,100.7,40.0,60.9,60.7,51.4,15.8,2401.0,400.6,0
591.9,362.1,96.5,362.5,32.0,32.4,47.9,128.7,133.1,13.3,20.6,68.1,272.5,140.0,170.5,133.1,494.3,170.5,92.3,49.5,74.8,73.5,3128.7,2890.4,100.7,40.0,49.5,60.5,49.9,15.9,2400.0,400.6,0
585.3,366.3,96.5,362.9,32.1,31.1,48.3,128.7,133.1,13.3,20.5,67.3,272.3,140.0,170.3,133.1,497.7,170.5,92.3,48.3,75.1,74.0,3127.7,2897.2,100.6,40.0,51.2,57.1,50.5,15.8,2399.0,400.5,0
585.1,360.4,96.5,363.1,32.6,31.1,48.2,128.7,133.1,13.3,20.5,68.1,272.3,140.0,170.5,133.1,496.5,170.2,92.3,47.8,74.2,74.4,3160.0,2921.6,100.7,40.0,52.7,53.7,52.0,15.9,2399.0,400.5,0
597.1,362.4,96.5,363.0,32.2,31.2,48.1,128.7,133.1,13.3,20.5,70.6,272.3,140.0,170.3,133.1,496.5,170.2,92.3,47.9,73.7,74.5,3160.9,2920.6,100.6,40.0,67.7,52.6,50.0,15.8,2400.0,400.6,0
594.1,355.1,96.5,363.0,31.9,32.3,47.9,128.7,133.1,13.3,20.5,66.6,272.0,140.0,170.4,133.1,494.5,170.9,92.3,50.4,74.6,73.1,3177.5,2906.0,100.6,40.0,66.7,64.1,51.2,15.7,2400.0,400.5,0
589.7,368.0,96.5,363.5,31.7,31.2,47.9,128.7,133.1,13.3,20.4,68.4,272.1,140.0,170.3,133.1,496.0,170.5,92.3,49.0,75.2,74.0,3162.9,2900.1,100.6,40.0,65.9,67.7,51.6,16.0,2398.0,400.5,0
584.1,375.3,96.5,364.8,31.8,32.5,48.0,128.7,133.1,13.3,20.5,68.8,271.7,140.0,170.3,133.1,496.9,170.2,92.3,47.6,74.0,74.6,3149.2,2896.2,100.7,40.0,55.5,65.3,51.6,15.9,2399.0,400.6,0
584.6,369.2,96.5,365.9,32.0,30.5,48.1,128.7,133.1,13.3,20.5,66.5,272.0,140.0,170.3,133.1,496.5,170.5,92.3,49.5,73.9,74.4,3146.3,2900.1,100.6,40.0,56.8,61.6,49.0,15.9,2399.0,400.5,0
592.9,369.2,96.5,365.9,32.1,31.2,48.2,128.7,133.1,13.3,20.5,69.6,271.8,140.0,170.2,133.1,495.2,170.5,92.3,49.9,74.7,73.9,3156.0,2896.2,100.7,40.0,69.0,59.8,48.9,15.8,2399.0,400.6,0
593.2,364.3,96.5,365.6,32.1,31.2,48.0,128.7,133.1,13.3,20.5,69.2,271.6,140.0,170.3,133.1,495.2,170.2,92.3,48.8,74.7,74.1,3174.6,2906.0,100.6,40.0,69.3,68.6,50.1,15.9,2398.0,400.5,0
593.4,362.1,96.5,365.6,32.1,31.8,48.2,128.7,133.1,13.3,20.5,67.6,271.5,140.0,170.1,133.1,496.2,170.9,92.3,48.5,74.3,74.2,3177.5,2907.0,100.6,40.0,61.8,69.3,49.1,15.7,2399.0,400.5,0
593.7,366.3,96.5,365.1,32.2,32.2,48.1,128.7,133.1,13.3,20.5,68.2,271.6,140.0,170.2,133.1,496.2,170.9,92.3,48.8,74.3,74.1,3175.6,2911.8,100.7,40.0,60.8,67.1,48.1,15.7,2399.0,400.5,0
591.9,362.6,96.5,364.8,32.3,30.3,48.3,128.7,133.1,13.3,20.4,68.5,271.7,140.0,170.1,133.1,496.2,170.2,92.3,48.6,74.5,74.1,3172.6,2914.8,100.7,40.0,58.8,62.7,49.2,15.6,2398.0,400.5,0
595.4,358.7,96.5,364.7,32.6,31.6,48.3,128.7,133.2,13.3,20.4,68.9,271.4,140.0,170.1,133.1,496.0,170.7,92.3,48.9,74.6,74.5,3160.9,2911.8,100.6,40.0,76.0,58.8,49.5,15.6,2399.0,400.4,0
603.9,364.3,96.5,364.2,33.0,31.3,48.7,128.7,133.1,13.3,20.3,66.8,271.5,140.0,170.2,133.1,496.9,170.0,92.3,48.9,74.5,74.5,3187.3,2899.1,100.6,40.0,77.7,69.2,48.4,15.8,2398.0,400.5,0
610.0,346.8,96.5,364.0,33.2,31.8,48.8,128.7,133.1,13.3,20.4,65.7,271.7,140.0,170.3,133.1,495.2,170.2,92.3,49.6,74.4,74.0,3190.2,2896.2,100.6,40.0,67.4,77.1,49.8,15.6,2398.0,400.5,0
616.4,351.6,96.5,362.5,33.5,31.8,48.6,128.7,133.2,13.3,20.4,67.2,271.6,140.0,170.1,133.1,495.0,170.7,92.3,49.2,74.7,74.2,3180.5,2897.2,100.6,40.0,65.8,77.7,51.0,15.6,2398.0,400.4,0
612.5,349.7,96.5,362.0,33.0,32.4,48.4,128.7,133.2,13.3,20.4,68.9,271.5,140.0,170.3,133.1,494.5,170.5,92.3,49.4,74.7,74.1,3187.3,2907.9,100.6,40.0,58.9,72.8,49.3,15.7,2398.0,400.4,0
611.0,358.5,96.6,361.5,32.8,32.9,48.5,128.7,133.1,13.3,20.4,69.7,271.4,140.0,170.1,133.1,495.2,170.5,92.3,49.3,74.7,74.4,3195.1,2919.7,100.6,40.0,67.5,68.9,49.8,15.5,2397.1,400.2,0
607.6,358.2,96.5,361.2,33.0,31.9,49.0,128.7,133.1,13.3,20.4,68.1,271.3,140.0,170.2,133.1,495.2,170.0,92.3,48.9,74.5,74.3,3205.9,2910.9,100.6,40.0,74.2,68.8,48.6,15.5,2397.1,400.5,0
608.3,354.8,96.5,362.1,33.5,32.1,48.9,128.7,133.2,13.3,20.4,68.3,271.3,140.0,170.1,133.1,496.0,170.5,92.3,48.9,74.8,74.3,3202.9,2910.9,100.6,40.0,70.8,74.0,47.1,15.6,2397.1,400.4,0
616.1,353.1,96.5,362.1,33.7,32.4,48.9,128.7,133.2,13.3,20.4,70.4,271.3,140.0,170.1,133.1,496.0,170.7,92.4,49.0,74.7,74.4,3208.8,2923.6,100.5,40.0,67.0,71.7,47.7,15.6,2398.0,400.4,0
615.6,349.2,96.5,361.9,33.3,32.1,48.6,128.7,133.1,13.3,20.4,69.0,271.3,140.0,170.0,133.1,495.7,170.2,92.3,48.6,74.5,74.7,3207.8,2924.5,100.5,40.0,70.8,67.9,47.9,15.4,2398.0,400.4,0
616.8,353.1,96.5,361.1,33.1,33.0,48.7,128.7,133.2,13.3,20.4,69.1,270.9,140.0,170.0,133.1,497.4,169.7,92.3,49.1,74.4,74.4,3188.3,2909.9,100.5,40.0,70.1,70.4,48.5,15.5,2399.0,400.2,0
613.2,353.8,96.5,360.3,33.5,32.8,49.1,128.7,133.2,13.3,20.5,66.5,271.3,140.0,170.1,133.1,496.5,170.5,92.3,49.2,74.5,74.3,3184.4,2912.8,100.5,40.0,73.5,70.0,46.9,15.5,2399.0,400.2,0
610.5,357.0,96.5,360.8,34.0,32.1,49.1,128.7,133.2,13.3,20.5,68.1,271.1,140.0,170.0,133.1,495.0,170.7,92.3,49.0,74.7,73.9,3206.8,2916.7,100.5,40.0,78.4,73.1,47.2,15.4,2397.1,400.2,0
620.3,343.6,96.5,360.2,33.7,32.7,48.8,128.7,133.2,13.3,20.4,68.5,270.8,139.9,170.0,133.1,496.2,170.7,92.3,49.1,74.6,74.5,3214.7,2906.0,100.5,40.0,78.9,78.5,49.5,15.3,2397.1,400.2,0
621.5,352.6,96.5,358.2,33.2,33.1,48.6,128.7,133.2,13.3,20.4,65.2,270.8,139.9,170.1,133.1,496.5,170.5,92.3,49.1,74.8,74.2,3216.6,2909.9,100.5,40.0,65.6,79.1,47.0,15.3,2397.1,400.2,0
618.3,355.6,96.6,357.1,33.2,33.3,48.4,128.7,133.2,13.3,20.6,68.3,271.3,140.0,170.0,133.1,495.0,170.7,92.3,49.3,74.3,73.9,3213.7,2910.9,100.5,40.0,78.4,76.8,49.4,15.3,2398.0,400.1,0
613.2,355.6,96.6,358.2,33.1,31.9,48.6,128.7,133.2,13.3,20.6,66.3,270.5,139.9,169.9,133.1,496.0,170.5,92.3,49.4,75.0,74.4,3215.6,2910.9,100.5,40.0,70.4,78.0,47.8,15.3,2397.1,400.2,0
610.3,357.0,96.5,359.7,33.7,32.9,49.1,128.7,133.2,13.3,20.6,69.1,270.6,140.0,169.8,133.0,496.0,170.2,92.3,48.5,74.7,74.6,3212.7,2912.8,100.5,40.0,77.5,75.4,46.8,15.3,2398.0,400.2,0
612.7,351.4,96.5,360.3,34.4,32.7,49.5,128.7,133.2,13.3,20.5,68.1,270.7,139.9,169.9,133.1,496.7,170.5,92.3,48.3,74.0,74.4,3221.5,2904.0,100.5,40.0,83.3,77.9,46.4,15.1,2397.1,400.1,0
630.0,352.6,96.5,359.2,34.6,33.3,49.3,128.7,133.2,13.3,20.6,68.2,270.5,139.9,170.0,133.1,495.2,170.5,92.3,49.0,74.1,74.5,3194.1,2880.6,100.5,40.0,81.1,82.6,45.7,15.2,2399.0,400.1,0
631.0,351.9,96.5,356.7,34.4,33.6,49.2,128.7,133.2,13.3,20.6,66.1,271.0,139.9,169.9,133.0,494.5,170.2,92.3,49.4,74.6,74.4,3167.8,2875.7,100.5,40.0,86.1,82.3,45.7,15.3,2398.0,400.1,0
632.7,350.2,96.5,355.2,34.1,32.8,48.5,128.7,133.2,13.3,20.6,66.8,270.5,139.9,170.0,133.1,496.2,170.2,92.4,49.6,75.1,74.0,3160.9,2863.0,100.5,40.0,82.1,85.5,46.2,15.2,2397.1,400.1,0
628.8,354.3,96.6,355.2,32.9,33.6,48.0,128.7,133.2,13.3,20.6,69.0,270.6,139.9,169.8,133.0,495.7,170.5,92.3,48.3,74.6,74.7,3147.3,2863.0,100.5,40.0,85.5,85.2,46.5,15.2,2397.1,400.1,0
612.9,349.7,96.5,355.9,32.3,32.8,47.9,128.7,133.2,13.3,20.5,67.4,270.5,139.9,169.8,133.1,497.7,170.5,92.3,48.0,74.1,74.8,3154.1,2863.0,100.5,40.0,87.0,85.5,45.6,15.0,2396.1,400.0,0
607.1,362.4,96.5,359.0,32.5,32.9,48.2,128.7,133.2,13.3,20.5,69.2,270.4,139.9,170.0,133.0,494.7,170.2,92.3,48.7,74.2,74.2,3158.0,2862.0,100.5,40.0,88.4,87.6,45.3,15.2,2396.1,400.0,0
